Time,Open,High,Low,Close,Volume
2025-06-03 22:00:00,3353.6,3355.46,3351.3,3352.61,3457
2025-06-03 23:00:00,3352.6,3355.35,3352.58,3353.3,1756
2025-06-04 01:00:00,3354.18,3358.52,3354.0,3357.25,2084
2025-06-04 02:00:00,3357.25,3361.58,3355.4,3359.98,2925
2025-06-04 03:00:00,3359.98,3360.21,3349.81,3350.25,6806
2025-06-04 04:00:00,3350.23,3372.35,3346.48,3370.76,9535
2025-06-04 05:00:00,3370.89,3372.6,3362.89,3365.6,6125
2025-06-04 06:00:00,3365.59,3367.5,3358.29,3359.18,4769
2025-06-04 07:00:00,3359.18,3361.46,3352.4,3354.81,5045
2025-06-04 08:00:00,3354.81,3356.5,3347.98,3351.08,6547
2025-06-04 09:00:00,3351.08,3358.5,3349.08,3355.62,8291
2025-06-04 10:00:00,3355.65,3365.2,3353.66,3354.64,7514
2025-06-04 11:00:00,3354.63,3364.2,3351.65,3362.82,7201
2025-06-04 12:00:00,3362.88,3364.99,3359.44,3362.98,6142
2025-06-04 13:00:00,3362.98,3363.95,3347.28,3350.95,6988
2025-06-04 14:00:00,3350.95,3352.03,3343.86,3346.58,7428
2025-06-04 15:00:00,3346.64,3360.83,3344.44,3358.89,11711
2025-06-04 16:00:00,3358.89,3362.79,3350.93,3352.74,10981
2025-06-04 17:00:00,3352.6,3384.71,3351.2,3377.51,13256
2025-06-04 18:00:00,3377.48,3378.99,3369.82,3371.78,9060
2025-06-04 19:00:00,3371.78,3376.34,3370.88,3375.13,5854
2025-06-04 20:00:00,3375.13,3380.83,3373.06,3379.22,4848
2025-06-04 21:00:00,3379.22,3382.16,3375.01,3376.22,4349
2025-06-04 22:00:00,3376.18,3376.31,3371.9,3373.64,4102
2025-06-04 23:00:00,3373.62,3375.17,3370.8,3372.6,2418
2025-06-05 01:00:00,3373.04,3375.93,3372.5,3373.62,1962
2025-06-05 02:00:00,3373.62,3379.12,3372.54,3378.15,2604
2025-06-05 03:00:00,3378.17,3381.75,3372.44,3380.31,6096
2025-06-05 04:00:00,3380.29,3384.15,3370.71,3373.83,7968
2025-06-05 05:00:00,3373.77,3375.13,3368.28,3370.9,5591
2025-06-05 06:00:00,3370.9,3377.37,3369.38,3369.78,4776
2025-06-05 07:00:00,3369.78,3372.56,3363.96,3368.43,5054
2025-06-05 08:00:00,3368.43,3369.8,3361.21,3364.34,5587
2025-06-05 09:00:00,3364.35,3370.03,3363.87,3366.05,7110
2025-06-05 10:00:00,3366.05,3374.5,3365.35,3371.26,6571
2025-06-05 11:00:00,3371.26,3376.93,3369.79,3375.24,5858
2025-06-05 12:00:00,3375.24,3391.34,3374.1,3389.63,10562
2025-06-05 13:00:00,3389.55,3400.44,3388.31,3399.98,8931
2025-06-05 14:00:00,3399.98,3403.53,3391.7,3392.36,9584
2025-06-05 15:00:00,3392.35,3400.06,3377.84,3383.03,12429
2025-06-05 16:00:00,3383.09,3388.6,3371.36,3378.21,16399
2025-06-05 17:00:00,3378.21,3383.3,3363.92,3367.68,15258
2025-06-05 18:00:00,3367.66,3373.17,3339.58,3344.8,14761
2025-06-05 19:00:00,3344.8,3356.42,3339.93,3354.07,11307
2025-06-05 20:00:00,3354.07,3354.79,3348.93,3353.96,7568
2025-06-05 21:00:00,3353.96,3355.94,3350.52,3353.58,6197
2025-06-05 22:00:00,3353.58,3361.37,3352.88,3357.26,7522
2025-06-05 23:00:00,3356.74,3357.72,3351.96,3352.6,3245
2025-06-06 01:00:00,3354.17,3363.37,3353.16,3359.11,4559
2025-06-06 02:00:00,3359.11,3362.65,3357.25,3361.89,3250
2025-06-06 03:00:00,3361.89,3364.12,3357.46,3359.46,5224
2025-06-06 04:00:00,3359.46,3368.6,3356.22,3363.9,8499
2025-06-06 05:00:00,3363.9,3366.5,3362.14,3363.99,5891
2025-06-06 06:00:00,3363.99,3371.83,3359.29,3369.79,5647
2025-06-06 07:00:00,3369.79,3374.62,3369.05,3373.68,4755
2025-06-06 08:00:00,3373.68,3375.6,3362.08,3366.2,7168
2025-06-06 09:00:00,3366.1,3366.98,3356.18,3360.8,10509
2025-06-06 10:00:00,3360.8,3362.38,3352.8,3359.48,8727
2025-06-06 11:00:00,3359.48,3367.75,3358.45,3365.41,7112
2025-06-06 12:00:00,3365.41,3365.45,3352.9,3356.78,7085
2025-06-06 13:00:00,3356.78,3360.84,3355.9,3360.58,6028
2025-06-06 14:00:00,3360.64,3364.28,3358.24,3358.4,6684
2025-06-06 15:00:00,3358.4,3364.16,3343.56,3353.31,12956
2025-06-06 16:00:00,3353.26,3360.96,3342.64,3343.2,15810
2025-06-06 17:00:00,3343.32,3344.99,3316.65,3326.11,15639
2025-06-06 18:00:00,3326.21,3336.8,3323.39,3332.17,11347
2025-06-06 19:00:00,3332.23,3332.7,3320.54,3322.72,9072
2025-06-06 20:00:00,3322.79,3326.76,3321.5,3323.61,6903
2025-06-06 21:00:00,3323.6,3323.98,3313.7,3317.39,6409
2025-06-06 22:00:00,3317.5,3318.95,3311.32,3312.39,5208
2025-06-06 23:00:00,3312.39,3312.8,3307.16,3312.12,2974
2025-06-09 01:00:00,3311.86,3321.11,3309.28,3314.86,4315
2025-06-09 02:00:00,3314.86,3318.53,3313.41,3318.06,3684
2025-06-09 03:00:00,3318.06,3318.65,3298.32,3305.46,8018
2025-06-09 04:00:00,3305.46,3309.42,3295.08,3295.92,9056
2025-06-09 05:00:00,3296.14,3307.52,3293.6,3305.61,7072
2025-06-09 06:00:00,3305.61,3312.08,3304.25,3310.86,5866
2025-06-09 07:00:00,3310.86,3313.42,3309.26,3311.75,3931
2025-06-09 08:00:00,3311.75,3316.6,3309.61,3314.69,5342
2025-06-09 09:00:00,3314.69,3324.92,3312.51,3324.4,7756
2025-06-09 10:00:00,3324.34,3328.52,3321.63,3324.18,7653
2025-06-09 11:00:00,3324.17,3325.66,3319.8,3319.8,6678
2025-06-09 12:00:00,3319.81,3323.52,3316.87,3318.7,6250
2025-06-09 13:00:00,3318.7,3319.75,3312.13,3314.65,5239
2025-06-09 14:00:00,3314.65,3321.35,3313.68,3317.48,6518
2025-06-09 15:00:00,3317.48,3322.47,3313.1,3320.11,8556
2025-06-09 16:00:00,3320.1,3321.72,3310.76,3319.4,12096
2025-06-09 17:00:00,3319.4,3326.84,3316.18,3320.87,11373
2025-06-09 18:00:00,3320.87,3332.11,3320.45,3328.7,7747
2025-06-09 19:00:00,3328.7,3337.93,3327.58,3337.74,7668
2025-06-09 20:00:00,3337.74,3338.25,3332.95,3333.69,6099
2025-06-09 21:00:00,3333.68,3337.12,3332.75,3333.22,5456
2025-06-09 22:00:00,3333.22,3335.49,3325.93,3327.28,5502
2025-06-09 23:00:00,3327.28,3329.49,3324.82,3325.39,2739
2025-06-10 01:00:00,3325.84,3327.44,3321.6,3323.61,2914
2025-06-10 02:00:00,3323.61,3327.86,3323.61,3326.78,2318
2025-06-10 03:00:00,3326.78,3326.86,3314.59,3316.67,6494
2025-06-10 04:00:00,3316.67,3319.89,3302.86,3306.3,10274
2025-06-10 05:00:00,3306.3,3310.31,3301.94,3309.39,7350
2025-06-10 06:00:00,3309.39,3310.45,3305.18,3307.56,5256
2025-06-10 07:00:00,3307.56,3308.67,3302.82,3307.28,4215
2025-06-10 08:00:00,3307.28,3319.23,3306.82,3317.55,7971
2025-06-10 09:00:00,3317.8,3331.3,3315.57,3325.48,9965
2025-06-10 10:00:00,3325.48,3332.21,3324.1,3330.14,8609
2025-06-10 11:00:00,3330.14,3334.9,3326.07,3329.39,6816
2025-06-10 12:00:00,3329.39,3331.81,3327.18,3329.77,5213
2025-06-10 13:00:00,3329.77,3336.31,3328.44,3335.42,5628
2025-06-10 14:00:00,3335.42,3342.59,3332.34,3333.79,7466
2025-06-10 15:00:00,3333.79,3340.28,3328.28,3337.2,8835
2025-06-10 16:00:00,3337.2,3349.2,3335.66,3343.63,11542
2025-06-10 17:00:00,3343.67,3343.75,3325.49,3328.57,11694
2025-06-10 18:00:00,3328.57,3329.32,3323.26,3326.68,9317
2025-06-10 19:00:00,3326.68,3327.77,3320.02,3321.38,7482
2025-06-10 20:00:00,3321.38,3325.85,3320.48,3324.81,6098
2025-06-10 21:00:00,3324.81,3325.4,3319.48,3321.64,5834
2025-06-10 22:00:00,3321.64,3334.59,3321.48,3328.76,6322
2025-06-10 23:00:00,3328.88,3328.92,3322.4,3322.4,3934
2025-06-11 01:00:00,3322.96,3327.5,3320.37,3324.49,3190
2025-06-11 02:00:00,3324.49,3328.17,3315.53,3328.01,5124
2025-06-11 03:00:00,3328.01,3335.22,3325.1,3332.47,6370
2025-06-11 04:00:00,3332.47,3337.42,3327.67,3328.5,6991
2025-06-11 05:00:00,3328.47,3339.67,3327.17,3338.26,6100
2025-06-11 06:00:00,3338.29,3341.69,3336.46,3339.47,4246
2025-06-11 07:00:00,3339.47,3342.96,3336.98,3341.9,4301
2025-06-11 08:00:00,3341.88,3343.12,3335.52,3339.7,5660
2025-06-11 09:00:00,3339.7,3340.19,3332.52,3337.15,7220
2025-06-11 10:00:00,3337.34,3348.56,3335.23,3345.75,7137
2025-06-11 11:00:00,3345.75,3346.76,3342.53,3344.55,5800
2025-06-11 12:00:00,3344.55,3344.61,3331.43,3333.79,8202
2025-06-11 13:00:00,3333.8,3336.78,3328.6,3329.91,5961
2025-06-11 14:00:00,3329.91,3335.29,3326.2,3333.18,6943
2025-06-11 15:00:00,3333.15,3360.7,3327.3,3336.74,13877
2025-06-11 16:00:00,3336.77,3344.57,3328.08,3329.99,14848
2025-06-11 17:00:00,3329.99,3341.29,3328.6,3337.63,11243
2025-06-11 18:00:00,3337.64,3342.83,3329.62,3333.14,9110
2025-06-11 19:00:00,3333.14,3334.45,3328.2,3330.26,7026
2025-06-11 20:00:00,3330.26,3331.35,3319.41,3324.35,8457
2025-06-11 21:00:00,3324.35,3347.36,3323.88,3343.87,10947
2025-06-11 22:00:00,3343.87,3349.35,3342.4,3346.89,6433
2025-06-11 23:00:00,3346.84,3355.41,3346.72,3354.82,3454
2025-06-12 01:00:00,3357.18,3369.76,3356.15,3369.02,4882
2025-06-12 02:00:00,3369.02,3373.58,3357.55,3365.51,6221
2025-06-12 03:00:00,3365.51,3371.4,3362.23,3365.86,8585
2025-06-12 04:00:00,3365.89,3376.82,3362.61,3371.09,9650
2025-06-12 05:00:00,3371.09,3377.86,3368.98,3374.68,7815
2025-06-12 06:00:00,3374.68,3376.67,3371.68,3373.42,5832
2025-06-12 07:00:00,3373.42,3373.76,3369.54,3370.61,3475
2025-06-12 08:00:00,3370.61,3375.82,3367.8,3374.51,4922
2025-06-12 09:00:00,3374.5,3375.67,3365.32,3375.03,7896
2025-06-12 10:00:00,3375.04,3375.28,3338.63,3346.22,10729
2025-06-12 11:00:00,3346.22,3361.13,3346.22,3356.85,10962
2025-06-12 12:00:00,3356.85,3368.02,3355.38,3365.44,7677
2025-06-12 13:00:00,3365.44,3385.89,3362.59,3382.69,9976
2025-06-12 14:00:00,3382.69,3388.56,3373.21,3379.32,9665
2025-06-12 15:00:00,3379.32,3390.48,3376.41,3388.08,11227
2025-06-12 16:00:00,3388.29,3398.97,3379.5,3392.06,14286
2025-06-12 17:00:00,3391.98,3393.2,3383.08,3383.9,12772
2025-06-12 18:00:00,3383.9,3390.27,3377.89,3385.86,11229
2025-06-12 19:00:00,3385.86,3391.37,3380.99,3383.82,8806
2025-06-12 20:00:00,3383.82,3385.05,3378.2,3382.64,7116
2025-06-12 21:00:00,3382.64,3386.39,3381.96,3385.98,5676
2025-06-12 22:00:00,3385.98,3389.25,3384.78,3388.24,4789
2025-06-12 23:00:00,3388.21,3388.94,3384.88,3386.66,2336
2025-06-13 01:00:00,3386.3,3386.58,3379.73,3383.5,2818
2025-06-13 02:00:00,3383.5,3396.22,3382.65,3395.92,3419
2025-06-13 03:00:00,3395.81,3419.93,3391.83,3416.53,14871
2025-06-13 04:00:00,3415.11,3433.37,3413.94,3427.79,12524
2025-06-13 05:00:00,3427.73,3444.15,3424.91,3441.4,10987
2025-06-13 06:00:00,3441.33,3444.56,3423.87,3425.57,9748
2025-06-13 07:00:00,3425.51,3430.32,3422.91,3425.37,5529
2025-06-13 08:00:00,3425.37,3428.82,3418.0,3426.18,7356
2025-06-13 09:00:00,3426.18,3428.5,3408.53,3416.34,10373
2025-06-13 10:00:00,3416.39,3419.03,3407.94,3414.93,9784
2025-06-13 11:00:00,3414.92,3426.08,3414.38,3424.4,7761
2025-06-13 12:00:00,3424.4,3427.33,3420.16,3424.33,8131
2025-06-13 13:00:00,3424.33,3427.66,3411.58,3415.89,9659
2025-06-13 14:00:00,3415.89,3423.1,3412.58,3422.25,7713
2025-06-13 15:00:00,3422.25,3438.24,3421.82,3436.89,10086
2025-06-13 16:00:00,3436.5,3446.75,3434.02,3437.08,13742
2025-06-13 17:00:00,3437.16,3439.97,3423.8,3427.95,13451
2025-06-13 18:00:00,3427.89,3430.43,3421.15,3426.22,10777
2025-06-13 19:00:00,3426.22,3431.09,3419.28,3430.07,7931
2025-06-13 20:00:00,3430.06,3433.49,3427.46,3430.41,6752
2025-06-13 21:00:00,3430.41,3439.56,3428.78,3436.54,7855
2025-06-13 22:00:00,3436.54,3438.12,3431.82,3432.39,6947
2025-06-13 23:00:00,3432.39,3434.54,3429.14,3434.15,4079
2025-06-16 01:00:00,3449.03,3451.59,3425.06,3448.44,7788
2025-06-16 02:00:00,3448.44,3450.17,3439.62,3444.14,5256
2025-06-16 03:00:00,3444.14,3451.19,3434.36,3436.37,8224
2025-06-16 04:00:00,3436.39,3443.1,3433.28,3441.22,8621
2025-06-16 05:00:00,3441.22,3446.39,3437.9,3438.5,6545
2025-06-16 06:00:00,3438.46,3439.69,3429.32,3431.59,5714
2025-06-16 07:00:00,3431.59,3433.3,3426.95,3427.5,4319
2025-06-16 08:00:00,3427.5,3430.4,3417.88,3421.56,8042
2025-06-16 09:00:00,3421.56,3421.56,3412.72,3418.37,9982
2025-06-16 10:00:00,3418.29,3419.83,3409.54,3412.34,8425
2025-06-16 11:00:00,3412.34,3418.54,3409.81,3413.85,7236
2025-06-16 12:00:00,3413.85,3419.55,3411.96,3412.14,6392
2025-06-16 13:00:00,3412.14,3421.32,3410.78,3420.97,6561
2025-06-16 14:00:00,3420.96,3422.65,3410.84,3415.1,6413
2025-06-16 15:00:00,3415.1,3417.72,3411.12,3415.53,8360
2025-06-16 16:00:00,3415.53,3418.02,3382.76,3387.56,12812
2025-06-16 17:00:00,3388.34,3399.34,3387.5,3396.98,12810
2025-06-16 18:00:00,3396.98,3405.7,3396.98,3404.57,8864
2025-06-16 19:00:00,3404.57,3404.89,3397.44,3399.5,6116
2025-06-16 20:00:00,3399.5,3400.22,3391.25,3392.78,5731
2025-06-16 21:00:00,3392.7,3394.1,3384.06,3385.33,5258
2025-06-16 22:00:00,3385.33,3388.5,3382.89,3384.16,5739
2025-06-16 23:00:00,3384.1,3386.05,3383.39,3385.14,2272
2025-06-17 01:00:00,3386.78,3398.47,3385.86,3395.73,4348
2025-06-17 02:00:00,3395.71,3402.68,3393.08,3402.68,5438
2025-06-17 03:00:00,3402.77,3403.33,3391.59,3394.42,6943
2025-06-17 04:00:00,3394.42,3402.66,3393.36,3394.87,7009
2025-06-17 05:00:00,3394.87,3400.43,3388.68,3390.04,6761
2025-06-17 06:00:00,3390.04,3392.66,3374.0,3387.72,8023
2025-06-17 07:00:00,3387.72,3396.26,3387.12,3394.17,4394
2025-06-17 08:00:00,3394.17,3395.51,3390.75,3392.81,4753
2025-06-17 09:00:00,3392.81,3392.88,3381.15,3385.78,8158
2025-06-17 10:00:00,3385.78,3391.84,3383.16,3387.86,7413
2025-06-17 11:00:00,3387.86,3388.56,3377.87,3378.91,6999
2025-06-17 12:00:00,3378.91,3385.99,3375.8,3385.62,8516
2025-06-17 13:00:00,3385.62,3398.71,3385.39,3398.14,8453
2025-06-17 14:00:00,3398.14,3400.14,3388.29,3388.57,7867
2025-06-17 15:00:00,3388.57,3391.56,3383.55,3386.79,10605
2025-06-17 16:00:00,3386.79,3397.46,3385.95,3390.65,12391
2025-06-17 17:00:00,3390.68,3392.07,3366.18,3385.1,13618
2025-06-17 18:00:00,3385.06,3388.35,3372.75,3379.34,9538
2025-06-17 19:00:00,3379.34,3385.92,3376.74,3382.92,8076
2025-06-17 20:00:00,3382.92,3391.26,3381.3,3390.4,8216
2025-06-17 21:00:00,3390.4,3392.55,3382.53,3382.8,7016
2025-06-17 22:00:00,3382.83,3386.39,3382.43,3385.73,4902
2025-06-17 23:00:00,3385.74,3390.4,3383.67,3388.47,2527
2025-06-18 01:00:00,3390.34,3396.07,3388.75,3388.84,3703
2025-06-18 02:00:00,3388.84,3390.41,3385.06,3387.38,3139
2025-06-18 03:00:00,3387.38,3388.88,3383.03,3385.8,5637
2025-06-18 04:00:00,3385.81,3388.66,3378.79,3379.04,6313
2025-06-18 05:00:00,3379.04,3379.68,3370.7,3379.4,6285
2025-06-18 06:00:00,3379.39,3391.5,3379.34,3390.99,6503
2025-06-18 07:00:00,3390.99,3400.03,3389.49,3395.18,4973
2025-06-18 08:00:00,3395.18,3395.71,3384.32,3386.71,6978
2025-06-18 09:00:00,3386.54,3386.84,3379.45,3382.43,7890
2025-06-18 10:00:00,3382.46,3386.16,3377.1,3385.96,7012
2025-06-18 11:00:00,3385.96,3388.39,3382.6,3383.6,5699
2025-06-18 12:00:00,3383.6,3385.57,3375.53,3378.21,5398
2025-06-18 13:00:00,3378.21,3382.42,3375.77,3380.26,6439
2025-06-18 14:00:00,3380.27,3387.08,3379.06,3382.06,7130
2025-06-18 15:00:00,3382.06,3389.86,3381.7,3386.64,7967
2025-06-18 16:00:00,3386.64,3396.78,3385.62,3392.33,9773
2025-06-18 17:00:00,3392.3,3392.44,3373.49,3386.87,13348
2025-06-18 18:00:00,3386.9,3392.91,3381.08,3392.72,7785
2025-06-18 19:00:00,3392.72,3394.72,3390.01,3390.96,6263
2025-06-18 20:00:00,3390.95,3391.21,3384.48,3385.27,5951
2025-06-18 21:00:00,3385.3,3395.82,3378.38,3379.13,13135
2025-06-18 22:00:00,3379.2,3379.28,3363.0,3366.87,10886
2025-06-18 23:00:00,3366.87,3369.4,3362.58,3369.15,4617
2025-06-19 01:00:00,3368.42,3379.87,3367.76,3375.16,4101
2025-06-19 02:00:00,3375.16,3377.03,3370.74,3375.12,3763
2025-06-19 03:00:00,3375.12,3383.29,3374.8,3379.5,5203
2025-06-19 04:00:00,3379.5,3387.98,3374.62,3374.92,7619
2025-06-19 05:00:00,3374.92,3379.48,3374.16,3376.78,4868
2025-06-19 06:00:00,3376.78,3377.33,3369.7,3373.62,4629
2025-06-19 07:00:00,3373.62,3375.21,3372.11,3374.6,2867
2025-06-19 08:00:00,3374.6,3375.35,3360.28,3364.65,6077
2025-06-19 09:00:00,3364.68,3364.82,3347.69,3357.41,12327
2025-06-19 10:00:00,3357.36,3369.11,3350.67,3365.91,10092
2025-06-19 11:00:00,3365.91,3371.66,3362.35,3368.73,8226
2025-06-19 12:00:00,3368.73,3373.68,3363.74,3370.27,7051
2025-06-19 13:00:00,3370.35,3379.09,3369.14,3375.0,6264
2025-06-19 14:00:00,3375.1,3375.52,3370.44,3372.01,5747
2025-06-19 15:00:00,3372.01,3372.56,3363.81,3368.03,7553
2025-06-19 16:00:00,3368.03,3372.94,3361.6,3369.51,9109
2025-06-19 17:00:00,3369.52,3370.95,3361.67,3364.74,8162
2025-06-19 18:00:00,3364.74,3372.12,3362.26,3369.25,7140
2025-06-19 19:00:00,3369.28,3371.69,3366.16,3371.09,4988
2025-06-19 20:00:00,3371.09,3375.36,3365.93,3368.37,5308
2025-06-19 21:00:00,3368.37,3371.46,3366.64,3370.7,2303
2025-06-20 01:00:00,3370.34,3370.42,3362.01,3365.74,3550
2025-06-20 02:00:00,3365.74,3370.49,3363.67,3368.82,3518
2025-06-20 03:00:00,3368.82,3370.36,3364.7,3368.01,4765
2025-06-20 04:00:00,3368.01,3368.28,3356.24,3356.53,7247
2025-06-20 05:00:00,3356.53,3360.58,3351.69,3352.43,6914
2025-06-20 06:00:00,3352.53,3356.2,3344.71,3355.53,7363
2025-06-20 07:00:00,3355.54,3357.88,3352.56,3354.32,3949
2025-06-20 08:00:00,3354.32,3355.13,3342.4,3344.77,6208
2025-06-20 09:00:00,3344.77,3348.73,3340.41,3345.27,8245
2025-06-20 10:00:00,3345.27,3355.35,3343.34,3347.7,7277
2025-06-20 11:00:00,3347.7,3352.5,3346.73,3351.1,5828
2025-06-20 12:00:00,3351.1,3359.24,3349.3,3355.32,6578
2025-06-20 13:00:00,3355.32,3357.96,3355.04,3355.41,4592
2025-06-20 14:00:00,3355.43,3356.05,3346.78,3347.1,6420
2025-06-20 15:00:00,3347.09,3350.81,3342.06,3344.5,8839
2025-06-20 16:00:00,3344.5,3373.87,3343.04,3370.36,11847
2025-06-20 17:00:00,3370.39,3374.48,3365.25,3369.35,10835
2025-06-20 18:00:00,3369.35,3371.76,3365.9,3369.88,6666
2025-06-20 19:00:00,3369.88,3373.36,3367.82,3371.5,5858
2025-06-20 20:00:00,3371.5,3371.75,3366.56,3367.34,5246
2025-06-20 21:00:00,3367.34,3367.95,3364.59,3366.56,4412
2025-06-20 22:00:00,3366.56,3370.62,3364.91,3365.5,4064
2025-06-20 23:00:00,3365.49,3369.14,3364.7,3368.64,2850
2025-06-23 01:00:00,3389.87,3396.7,3372.55,3379.13,8173
2025-06-23 02:00:00,3379.13,3380.56,3371.4,3372.83,4758
2025-06-23 03:00:00,3372.83,3373.6,3358.27,3365.69,7151
2025-06-23 04:00:00,3365.66,3368.09,3352.0,3355.27,8607
2025-06-23 05:00:00,3355.27,3364.89,3354.92,3361.34,6216
2025-06-23 06:00:00,3361.51,3366.34,3360.42,3363.42,5153
2025-06-23 07:00:00,3363.42,3365.01,3356.86,3358.56,3528
2025-06-23 08:00:00,3358.56,3360.63,3347.1,3356.84,6666
2025-06-23 09:00:00,3356.84,3359.9,3352.62,3357.64,7364
2025-06-23 10:00:00,3357.64,3358.84,3351.68,3357.67,6680
2025-06-23 11:00:00,3357.68,3362.35,3357.68,3361.87,6511
2025-06-23 12:00:00,3361.87,3369.02,3361.63,3366.62,7241
2025-06-23 13:00:00,3366.62,3368.28,3364.03,3367.86,5307
2025-06-23 14:00:00,3367.86,3382.02,3367.86,3380.73,8701
2025-06-23 15:00:00,3380.75,3381.08,3355.93,3360.46,9330
2025-06-23 16:00:00,3360.46,3387.81,3359.95,3380.82,11972
2025-06-23 17:00:00,3380.81,3386.72,3369.98,3386.4,12143
2025-06-23 18:00:00,3386.4,3389.88,3384.53,3387.23,8776
2025-06-23 19:00:00,3387.23,3393.46,3380.62,3389.87,9866
2025-06-23 20:00:00,3389.84,3391.49,3375.69,3382.51,9989
2025-06-23 21:00:00,3382.51,3387.59,3376.89,3378.61,7248
2025-06-23 22:00:00,3378.63,3382.14,3375.64,3376.43,5714
2025-06-23 23:00:00,3376.45,3377.3,3367.24,3369.04,3676
2025-06-24 01:00:00,3368.37,3369.94,3350.44,3355.5,6024
2025-06-24 02:00:00,3355.5,3357.32,3341.52,3344.36,6639
2025-06-24 03:00:00,3344.32,3355.17,3333.23,3351.12,8529
2025-06-24 04:00:00,3351.12,3354.34,3342.2,3347.79,9242
2025-06-24 05:00:00,3347.79,3352.92,3345.92,3351.94,6133
2025-06-24 06:00:00,3351.94,3357.92,3351.61,3352.58,5365
2025-06-24 07:00:00,3352.59,3353.36,3347.08,3348.63,3678
2025-06-24 08:00:00,3348.63,3348.83,3326.74,3332.08,7351
2025-06-24 09:00:00,3332.08,3333.17,3316.08,3322.8,11419
2025-06-24 10:00:00,3322.81,3331.66,3316.6,3329.74,9822
2025-06-24 11:00:00,3329.66,3332.43,3324.64,3327.31,7884
2025-06-24 12:00:00,3327.33,3328.69,3317.95,3318.28,6974
2025-06-24 13:00:00,3318.54,3327.64,3318.51,3325.54,5315
2025-06-24 14:00:00,3325.55,3328.96,3317.95,3321.21,6529
2025-06-24 15:00:00,3321.2,3321.2,3304.49,3314.84,11223
2025-06-24 16:00:00,3314.84,3317.9,3295.46,3302.14,13225
2025-06-24 17:00:00,3302.15,3310.3,3298.85,3304.64,12098
2025-06-24 18:00:00,3304.64,3317.01,3299.84,3313.29,9502
2025-06-24 19:00:00,3313.29,3320.42,3311.31,3318.43,6659
2025-06-24 20:00:00,3318.43,3321.25,3317.97,3318.03,6048
2025-06-24 21:00:00,3318.03,3319.03,3315.69,3317.19,5208
